drive,fileextension,filename,filepath,fullpath,hostname,username
c,dll,winethc.dll,Windows\System32,c:\Windows\System32\winethc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,phoneproviders.dll,Windows\System32,c:\Windows\System32\phoneproviders.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msyuv.dll,Windows\SysWOW64,c:\Windows\SysWOW64\msyuv.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,mscormmc.dll,Windows\microsoft.net\framework\v1.0.3705,c:\Windows\microsoft.net\framework\v1.0.3705\mscormmc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,adsldp.dll,Windows\System32,c:\Windows\System32\adsldp.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,cloudexperiencehostcommon.dll,Windows\SysWOW64,c:\Windows\SysWOW64\cloudexperiencehostcommon.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,ieapfltr.dll,Windows\System32,c:\Windows\System32\ieapfltr.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,dmwmibridgeprov1.dll,Windows\System32\wbem,c:\Windows\System32\wbem\dmwmibridgeprov1.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,neteventpacketcapture.dll,Windows\System32\wbem,c:\Windows\System32\wbem\neteventpacketcapture.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,structuredquery.dll,Windows\System32,c:\Windows\System32\structuredquery.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,appointmentapis.dll,Windows\System32,c:\Windows\System32\appointmentapis.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,syncui.dll,Windows\System32,c:\Windows\System32\syncui.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,ehstorshell.dll,Windows\System32,c:\Windows\System32\ehstorshell.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,keymgr.dll,Windows\System32,c:\Windows\System32\keymgr.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.internal.management.dll,Windows\System32,c:\Windows\System32\windows.internal.management.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,winsockhc.dll,Windows\System32,c:\Windows\System32\winsockhc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,sharedstartmodel.dll,Windows\System32,c:\Windows\System32\sharedstartmodel.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,DLL,IHDS.DLL,Windows\System32\inputmethod\SHARED,c:\Windows\System32\inputmethod\SHARED\IHDS.DLL,WL0003RHG,NT AUTHORITY\SYSTEM
c,ax,ksxbar.ax,Windows\System32,c:\Windows\System32\ksxbar.ax,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msfeedsbs.dll,Windows\System32,c:\Windows\System32\msfeedsbs.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.devices.background.dll,Windows\System32,c:\Windows\System32\windows.devices.background.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,trkwks.dll,Windows\System32,c:\Windows\System32\trkwks.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.web.http.dll,Windows\System32,c:\Windows\System32\windows.web.http.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.gaming.input.dll,Windows\System32,c:\Windows\System32\windows.gaming.input.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,isapnp.sys,Windows\System32\drivers,c:\Windows\System32\drivers\isapnp.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,exe,diagnosticshub.standardcollector.service.exe,Windows\System32\DiagSvcs,c:\Windows\System32\DiagSvcs\diagnosticshub.standardcollector.service.exe,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,daxexec.dll,Windows\System32,c:\Windows\System32\daxexec.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.networking.hostname.dll,Windows\System32,c:\Windows\System32\windows.networking.hostname.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,exe,AvastSvc.exe,program files\avast software\Avast,c:\program files\avast software\Avast\AvastSvc.exe,WL0003RHG,BUILTIN\Administrators
c,dll,wlidcredprov.dll,Windows\System32,c:\Windows\System32\wlidcredprov.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,imkrudt.dll,Windows\System32\IME\IMEKR,c:\Windows\System32\IME\IMEKR\imkrudt.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,iotassignedaccesslockframework.dll,Windows\System32,c:\Windows\System32\iotassignedaccesslockframework.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,searchfolder.dll,Windows\System32,c:\Windows\System32\searchfolder.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,DLL,IMETIP.DLL,Windows\System32\IME\SHARED,c:\Windows\System32\IME\SHARED\IMETIP.DLL,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,fdSSDP.dll,Windows\System32,c:\Windows\System32\fdSSDP.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msdbg2.dll,Windows\System32\F12,c:\Windows\System32\F12\msdbg2.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wincredui.dll,Windows\System32,c:\Windows\System32\wincredui.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,recovery.dll,Windows\System32,c:\Windows\System32\recovery.dll,WL0003RHG,NT AUTHORITY\SYSTEM
C,exe,systempropertiesperformance.exe,Windows\System32,C:\Windows\System32\systempropertiesperformance.exe,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,chtchangjieds.dll,Windows\System32\inputmethod\CHT,c:\Windows\System32\inputmethod\CHT\chtchangjieds.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,imkrcac.dll,Windows\SysWOW64\IME\IMEKR\APPLETS,c:\Windows\SysWOW64\IME\IMEKR\APPLETS\imkrcac.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,csc.sys,Windows\System32\drivers,c:\Windows\System32\drivers\csc.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,imgutil.dll,Windows\System32,c:\Windows\System32\imgutil.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,easwrt.dll,Windows\System32,c:\Windows\System32\easwrt.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,luafv.sys,Windows\System32\drivers,c:\Windows\System32\drivers\luafv.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,devicengccredprov.dll,Windows\System32,c:\Windows\System32\devicengccredprov.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,amdxata.sys,Windows\System32\drivers,c:\Windows\System32\drivers\amdxata.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,scrdenrl.dll,Windows\System32,c:\Windows\System32\scrdenrl.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msdtctm.dll,Windows\System32,c:\Windows\System32\msdtctm.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wbemcore.dll,Windows\System32\wbem,c:\Windows\System32\wbem\wbemcore.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,pcshellcommonproxystub.dll,Windows\SysWOW64,c:\Windows\SysWOW64\pcshellcommonproxystub.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,HpSAMD.sys,Windows\System32\drivers,c:\Windows\System32\drivers\HpSAMD.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,WwaApi.dll,Windows\SysWOW64,c:\Windows\SysWOW64\WwaApi.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,racwmiprov.dll,Windows\SysWOW64\wbem,c:\Windows\SysWOW64\wbem\racwmiprov.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,WPDSp.dll,Windows\SysWOW64,c:\Windows\SysWOW64\WPDSp.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wiascanprofiles.dll,Windows\System32,c:\Windows\System32\wiascanprofiles.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,volsnap.sys,Windows\System32\drivers,c:\Windows\System32\drivers\volsnap.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,MapsCSP.dll,Windows\System32,c:\Windows\System32\MapsCSP.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,mimefilt.dll,Windows\System32,c:\Windows\System32\mimefilt.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,cloudexperiencehostcommon.dll,Windows\System32,c:\Windows\System32\cloudexperiencehostcommon.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,twinui.dll,Windows\System32,c:\Windows\System32\twinui.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,mydocs.dll,Windows\System32,c:\Windows\System32\mydocs.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,scrptadm.dll,Windows\System32,c:\Windows\System32\scrptadm.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,exe,trustedinstaller.exe,Windows\servicing,c:\Windows\servicing\trustedinstaller.exe,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,nvme.sys,Windows\System32\drivers,c:\Windows\System32\drivers\nvme.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msttsengine_onecore.dll,Windows\SysWOW64\speech_onecore\Engines\TTS,c:\Windows\SysWOW64\speech_onecore\Engines\TTS\msttsengine_onecore.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,WebcamUi.dll,Windows\SysWOW64,c:\Windows\SysWOW64\WebcamUi.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,TabbtnEx.dll,Windows\System32,c:\Windows\System32\TabbtnEx.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,ndfltr.sys,Windows\System32\drivers,c:\Windows\System32\drivers\ndfltr.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,nlmproxy.dll,Windows\System32,c:\Windows\System32\nlmproxy.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,umrdp.dll,Windows\System32,c:\Windows\System32\umrdp.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,WdFilter.sys,Windows\System32\drivers,c:\Windows\System32\drivers\WdFilter.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,locationapi.dll,Windows\System32,c:\Windows\System32\locationapi.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,connectedaccountstate.dll,Windows\System32,c:\Windows\System32\connectedaccountstate.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,qoswmi.dll,Windows\System32\wbem,c:\Windows\System32\wbem\qoswmi.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,tserrredir.dll,Windows\System32,c:\Windows\System32\tserrredir.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,qcap.dll,Windows\System32,c:\Windows\System32\qcap.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,itircl.dll,Windows\System32,c:\Windows\System32\itircl.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,assignedaccesscsp.dll,Windows\System32,c:\Windows\System32\assignedaccesscsp.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,netadaptercim.dll,Windows\System32\wbem,c:\Windows\System32\wbem\netadaptercim.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.media.faceanalysis.dll,Windows\System32,c:\Windows\System32\windows.media.faceanalysis.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,acm,msg711.acm,Windows\System32,c:\Windows\System32\msg711.acm,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,VMBusHID.sys,Windows\System32\drivers,c:\Windows\System32\drivers\VMBusHID.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msamrnbdecoder.dll,Windows\SysWOW64,c:\Windows\SysWOW64\msamrnbdecoder.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msamrnbsource.dll,Windows\SysWOW64,c:\Windows\SysWOW64\msamrnbsource.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,fdWNet.dll,Windows\SysWOW64,c:\Windows\SysWOW64\fdWNet.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,pnpxassoc.dll,Windows\System32,c:\Windows\System32\pnpxassoc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,mfAACEnc.dll,Windows\SysWOW64,c:\Windows\SysWOW64\mfAACEnc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,dskquoui.dll,Windows\SysWOW64,c:\Windows\SysWOW64\dskquoui.dll,WL0003RHG,NT AUTHORITY\SYSTEM
C,dll,IpsPlugin.dll,Program Files\Common Files\Microsoft Shared\ink,C:\Program Files\Common Files\Microsoft Shared\ink\IpsPlugin.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,fdProxy.dll,Windows\System32,c:\Windows\System32\fdProxy.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,bfadfcoei.sys,Windows\System32\drivers,c:\Windows\System32\drivers\bfadfcoei.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,bcastdvr.proxy.dll,Windows\System32,c:\Windows\System32\bcastdvr.proxy.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.storage.applicationdata.dll,Windows\System32,c:\Windows\System32\windows.storage.applicationdata.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.media.ocr.dll,Windows\SysWOW64,c:\Windows\SysWOW64\windows.media.ocr.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,percsas2i.sys,Windows\System32\drivers,c:\Windows\System32\drivers\percsas2i.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,MTF.dll,Windows\System32,c:\Windows\System32\MTF.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,dxdiagn.dll,Windows\SysWOW64,c:\Windows\SysWOW64\dxdiagn.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,MbaeApi.dll,Windows\SysWOW64,c:\Windows\SysWOW64\MbaeApi.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,indexeddbserver.dll,Windows\System32,c:\Windows\System32\indexeddbserver.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,shacct.dll,Windows\System32,c:\Windows\System32\shacct.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.cloudstore.schema.shell.dll,Windows\System32,c:\Windows\System32\windows.cloudstore.schema.shell.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,DLL,IMELM.DLL,Windows\SysWOW64\IME\SHARED,c:\Windows\SysWOW64\IME\SHARED\IMELM.DLL,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,PolicMan.dll,Windows\System32\wbem,c:\Windows\System32\wbem\PolicMan.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,ialpssi_gpio.sys,Windows\System32\drivers,c:\Windows\System32\drivers\ialpssi_gpio.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.storage.dll,Windows\System32,c:\Windows\System32\windows.storage.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,cmmigr.dll,Windows\SysWOW64\setup,c:\Windows\SysWOW64\setup\cmmigr.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,win32_deviceguard.dll,Windows\System32,c:\Windows\System32\win32_deviceguard.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,mycomput.dll,Windows\SysWOW64,c:\Windows\SysWOW64\mycomput.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.shell.servicehostbuilder.dll,Windows\System32,c:\Windows\System32\windows.shell.servicehostbuilder.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,uevagentdriver.sys,Windows\System32\drivers,c:\Windows\System32\drivers\uevagentdriver.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,cfgbkend.dll,Windows\System32,c:\Windows\System32\cfgbkend.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,hvservice.sys,Windows\System32\drivers,c:\Windows\System32\drivers\hvservice.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,ax,vidcap.ax,Windows\SysWOW64,c:\Windows\SysWOW64\vidcap.ax,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,bthmtpcontexthandler.dll,Windows\System32,c:\Windows\System32\bthmtpcontexthandler.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,dispex.dll,Windows\System32,c:\Windows\System32\dispex.dll,WL0003RHG,NT AUTHORITY\SYSTEM
C,dll,InkDiv.dll,Program Files\Common Files\Microsoft Shared\ink,C:\Program Files\Common Files\Microsoft Shared\ink\InkDiv.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,oleacc.dll,Windows\System32,c:\Windows\System32\oleacc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msalacdecoder.dll,Windows\System32,c:\Windows\System32\msalacdecoder.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,imapi2fs.dll,Windows\System32,c:\Windows\System32\imapi2fs.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,acm,msgsm32.acm,Windows\System32,c:\Windows\System32\msgsm32.acm,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,adprovider.dll,Windows\System32,c:\Windows\System32\adprovider.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,errordetailsupdate.dll,Windows\System32,c:\Windows\System32\errordetailsupdate.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msauddecmft.dll,Windows\SysWOW64,c:\Windows\SysWOW64\msauddecmft.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,bwcontexthandler.dll,Windows\System32,c:\Windows\System32\bwcontexthandler.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,ax,psisrndr.ax,Windows\System32,c:\Windows\System32\psisrndr.ax,WL0003RHG,NT AUTHORITY\SYSTEM
c,DLL,IMEAPIS.DLL,Windows\System32\IME\SHARED,c:\Windows\System32\IME\SHARED\IMEAPIS.DLL,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,shpafact.dll,Windows\System32,c:\Windows\System32\shpafact.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,mfcore.dll,Windows\SysWOW64,c:\Windows\SysWOW64\mfcore.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.internal.management.dll,Windows\SysWOW64,c:\Windows\SysWOW64\windows.internal.management.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,exe,aswidsagenta.exe,program files\avast software\Avast\x64,c:\program files\avast software\Avast\x64\aswidsagenta.exe,WL0003RHG,BUILTIN\Administrators
c,DLL,IMJPCAC.DLL,Windows\System32\IME\IMEJP\APPLETS,c:\Windows\System32\IME\IMEJP\APPLETS\IMJPCAC.DLL,WL0003RHG,NT AUTHORITY\SYSTEM
c,DLL,WMVENCOD.DLL,Windows\System32,c:\Windows\System32\WMVENCOD.DLL,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,shgina.dll,Windows\System32,c:\Windows\System32\shgina.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,dhcpcore.dll,Windows\System32,c:\Windows\System32\dhcpcore.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.storage.search.dll,Windows\System32,c:\Windows\System32\windows.storage.search.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wmpdxm.dll,Windows\SysWOW64,c:\Windows\SysWOW64\wmpdxm.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,witnesswmiv2provider.dll,Windows\System32,c:\Windows\System32\witnesswmiv2provider.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,imecfmps.dll,Windows\System32\IME\SHARED,c:\Windows\System32\IME\SHARED\imecfmps.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,callbuttons.proxystub.dll,Windows\System32,c:\Windows\System32\callbuttons.proxystub.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,dockinterface.proxystub.dll,Windows\System32,c:\Windows\System32\dockinterface.proxystub.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wmpdxm.dll,Windows\System32,c:\Windows\System32\wmpdxm.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,sstpsvc.dll,Windows\System32,c:\Windows\System32\sstpsvc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,DLL,WMVDECOD.DLL,Windows\System32,c:\Windows\System32\WMVDECOD.DLL,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,execmodelproxy.dll,Windows\System32,c:\Windows\System32\execmodelproxy.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,eapahost.dll,Windows\SysWOW64,c:\Windows\SysWOW64\eapahost.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,npsmdesktopprovider.dll,Windows\System32,c:\Windows\System32\npsmdesktopprovider.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,storagewmi.dll,Windows\System32,c:\Windows\System32\storagewmi.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,dpapiprovider.dll,Windows\System32,c:\Windows\System32\dpapiprovider.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,playtodevice.dll,Windows\System32,c:\Windows\System32\playtodevice.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,locationwinpalmisc.dll,Windows\System32,c:\Windows\System32\locationwinpalmisc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.system.profile.systemmanufacturers.dll,Windows\System32,c:\Windows\System32\windows.system.profile.systemmanufacturers.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,Faultrep.dll,Windows\SysWOW64,c:\Windows\SysWOW64\Faultrep.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,ehstorapi.dll,Windows\System32,c:\Windows\System32\ehstorapi.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,locationframeworkps.dll,Windows\System32,c:\Windows\System32\locationframeworkps.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,dmwmicsp.dll,Windows\System32,c:\Windows\System32\dmwmicsp.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,ocx,wshom.ocx,Windows\System32,c:\Windows\System32\wshom.ocx,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,mfdvdec.dll,Windows\System32,c:\Windows\System32\mfdvdec.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,microsoft.uev.office2013customactions.dll,Windows\System32,c:\Windows\System32\microsoft.uev.office2013customactions.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.management.lockdown.dll,Windows\SysWOW64,c:\Windows\SysWOW64\windows.management.lockdown.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.system.profile.systemid.dll,Windows\System32,c:\Windows\System32\windows.system.profile.systemid.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,appbackgroundtask.dll,Windows\System32\wbem,c:\Windows\System32\wbem\appbackgroundtask.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wsecedit.dll,Windows\System32,c:\Windows\System32\wsecedit.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wininet.dll,Windows\System32,c:\Windows\System32\wininet.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wrpintapi.dll,Windows\servicing,c:\Windows\servicing\wrpintapi.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,authui.dll,Windows\System32,c:\Windows\System32\authui.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wmiperfinst.dll,Windows\SysWOW64\wbem,c:\Windows\SysWOW64\wbem\wmiperfinst.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,tokenbroker.dll,Windows\SysWOW64,c:\Windows\SysWOW64\tokenbroker.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,mup.sys,Windows\System32\drivers,c:\Windows\System32\drivers\mup.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,rasdlg.dll,Windows\System32,c:\Windows\System32\rasdlg.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,MFPlay.dll,Windows\System32,c:\Windows\System32\MFPlay.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,clouddomainjoinaug.dll,Windows\System32,c:\Windows\System32\clouddomainjoinaug.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,microsoft.uev.office2013customactions.dll,Windows\SysWOW64,c:\Windows\SysWOW64\microsoft.uev.office2013customactions.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wmpps.dll,Windows\SysWOW64,c:\Windows\SysWOW64\wmpps.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wuautoappupdate.dll,Windows\System32,c:\Windows\System32\wuautoappupdate.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,mstsmmc.dll,Windows\System32,c:\Windows\System32\mstsmmc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
C,dll,oleaut32.dll,Windows\System32,C:\Windows\System32\oleaut32.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,windows.applicationmodel.wallet.dll,Windows\SysWOW64,c:\Windows\SysWOW64\windows.applicationmodel.wallet.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,amdsbs.sys,Windows\System32\drivers,c:\Windows\System32\drivers\amdsbs.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,deviceaccess.dll,Windows\SysWOW64,c:\Windows\SysWOW64\deviceaccess.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,DLL,ChxEM.DLL,Windows\System32\inputmethod\SHARED,c:\Windows\System32\inputmethod\SHARED\ChxEM.DLL,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,microsoftaccountextension.dll,Windows\System32,c:\Windows\System32\microsoftaccountextension.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,msphotography.dll,Windows\SysWOW64,c:\Windows\SysWOW64\msphotography.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,smsdeviceaccessrevocation.dll,Windows\System32,c:\Windows\System32\smsdeviceaccessrevocation.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,lsi_sas3i.sys,Windows\System32\drivers,c:\Windows\System32\drivers\lsi_sas3i.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,desktopshellext.dll,Windows\System32,c:\Windows\System32\desktopshellext.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wlidfdp.dll,Windows\System32,c:\Windows\System32\wlidfdp.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,rasgre.sys,Windows\System32\drivers,c:\Windows\System32\drivers\rasgre.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,ksecpkg.sys,Windows\System32\drivers,c:\Windows\System32\drivers\ksecpkg.sys,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,qcap.dll,Windows\SysWOW64,c:\Windows\SysWOW64\qcap.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,dll,wkssvc.dll,Windows\System32,c:\Windows\System32\wkssvc.dll,WL0003RHG,NT AUTHORITY\SYSTEM
c,sys,terminpt.sys,Windows\System32\drivers,c:\Windows\System32\drivers\terminpt.sys,WL0003RHG,NT AUTHORITY\SYSTEM
