arguments,hostname,name,path,pid,username
"""C:\Users\pheo.cam\AppData\Local\slack\app-3.1.1\slack.exe"" --type=renderer --disable-pinch --no-sandbox --primordial-pipe-token=B3F36050C50A99BD488162270E67D4DD --lang=en-GB --standard-schemes=slack-resources slack-sounds slack-webapp-dev --app-user-model-id=com.squirrel.slack.slack --app-path=""C:\Users\pheo.cam\AppData\Local\slack\app-3.1.1\resources\app.asar"" --node-integration=true --webview-tag=false --no-sandbox --preload=""C:\Users\pheo.cam\AppData\Local\slack\app-3.1.1\resources\app.asar\src\static\index.js"" --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --content-image-texture-target=0 0 3553;0 1 3553;0 2 3553;0 3 3553;0 4 3553;0 5 3553;0 6 3553;0 7 3553;0 8 3553;0 9 3553;0 10 3553;0 11 3553;0 12 3553;0 13 3553;0 14 3553;0 15 3553;0 16 3553;1 0 3553;1 1 3553;1 2 3553;1 3 3553;1 4 3553;1 5 3553;1 6 3553;1 7 3553;1 8 3553;1 9 3553;1 10 3553;1 11 3553;1 12 3553;1 13 3553;1 14 3553;1 15 3553;1 16 3553;2 0 3553;2 1 3553;2 2 3553;2 3 3553;2 4 3553;2 5 3553;2 6 3553;2 7 3553;2 8 3553;2 9 3553;2 10 3553;2 11 3553;2 12 3553;2 13 3553;2 14 3553;2 15 3553;2 16 3553;3 0 3553;3 1 3553;3 2 3553;3 3 3553;3 4 3553;3 5 3553;3 6 3553;3 7 3553;3 8 3553;3 9 3553;3 10 3553;3 11 3553;3 12 3553;3 13 3553;3 14 3553;3 15 3553;3 16 3553;4 0 3553;4 1 3553;4 2 3553;4 3 3553;4 4 3553;4 5 3553;4 6 3553;4 7 3553;4 8 3553;4 9 3553;4 10 3553;4 11 3553;4 12 3553;4 13 3553;4 14 3553;4 15 3553;4 16 3553 --service-request-channel-token=B3F36050C50A99BD488162270E67D4DD --renderer-client-id=8 --mojo-platform-channel-handle=2336 /prefetch:1",WL0005OFU,slack.exe,C:\Users\pheo.cam\AppData\Local\slack\app-3.1.1,1996,pheo.cam
"""C:\Users\pheo.cam\AppData\Local\slack\app-3.1.1\slack.exe"" --type=gpu-process --no-sandbox --supports-dual-gpus=false --gpu-driver-bug-workarounds=7 10 11 20 24 26 43 63 76 --disable-gl-extensions=""GL_KHR_blend_equation_advanced GL_KHR_blend_equation_advanced_coherent"" --gpu-vendor-id=0x8086 --gpu-device-id=0x0a16 --gpu-driver-vendor=""Intel Corporation"" --gpu-driver-version=20.19.15.4331 --gpu-driver-date=11-18-2015 --service-request-channel-token=801A57F64621336F74806802DB83B30B --mojo-platform-channel-handle=1628 /prefetch:2",WL0005OFU,slack.exe,C:\Users\pheo.cam\AppData\Local\slack\app-3.1.1,647,pheo.cam
C:\Windows\System32\svchost.exe -k secsvcs,WL0005OFU,svchost.exe,C:\Windows\System32,3260,NT AUTHORITY\SYSTEM
"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",WL0005OFU,wmpnetwk.exe,C:\Program Files\Windows Media Player,188,NT AUTHORITY\SYSTEM
C:\Windows\system32\services.exe,WL0005OFU,services.exe,C:\Windows\system32,2168,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalServicePeerNet,WL0005OFU,svchost.exe,C:\Windows\System32,2144,NT AUTHORITY\SYSTEM
wininit.exe,WL0005OFU,wininit.exe,C:\Windows\system32,2732,NT AUTHORITY\SYSTEM
"""C:\Windows\system32\wuauclt.exe""",WL0005OFU,wuauclt.exe,C:\Windows\system32,2408,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,WL0005OFU,svchost.exe,C:\Windows\System32,2788,NT AUTHORITY\SYSTEM
"""C:\Program Files\AVAST Software\Avast\AvastUI.exe"" /welcome",WL0005OFU,AvastUI.exe,C:\Program Files\AVAST Software\Avast,770,pheo.cam
"""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe15_ Global\UsGthrCtrlFltPipeMssGthrPipe15 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",WL0005OFU,SearchProtocolHost.exe,C:\Windows\system32,1236,NT AUTHORITY\SYSTEM
\SystemRoot\System32\smss.exe,WL0005OFU,smss.exe,\SystemRoot\System32,5472,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\VMware\VMware Player\vmware-authd.exe""",WL0005OFU,vmware-authd.exe,C:\Program Files (x86)\VMware\VMware Player,4724,pheo.cam
,WL0005OFU,AvastSvc.exe,,5792,pheo.cam
C:\Windows\servicing\TrustedInstaller.exe,WL0005OFU,TrustedInstaller.exe,C:\Windows\servicing,820,NT AUTHORITY\SYSTEM
C:\Windows\system32\lsm.exe,WL0005OFU,lsm.exe,C:\Windows\system32,1468,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,WL0005OFU,svchost.exe,C:\Windows\system32,5536,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k RPCSS,WL0005OFU,svchost.exe,C:\Windows\system32,2064,NT AUTHORITY\SYSTEM
C:\Windows\Explorer.EXE,WL0005OFU,Explorer.EXE,C:\Windows,2804,NT AUTHORITY\SYSTEM
C:\Windows\system32\sppsvc.exe,WL0005OFU,sppsvc.exe,C:\Windows\system32,2492,NT AUTHORITY\SYSTEM
"""C:\Users\a.dgonzales\AppData\Local\Programs\Python\Python37\python.exe"" ",WL0005OFU,python.exe,C:\Users\a.dgonzales\AppData\Local\Programs\Python\Python37,1795,a.dgonzales
"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",WL0005OFU,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0,3824,ang.rivera100
"C:\Users\pheo.cam\AppData\Local\slack\app-3.1.1\slack.exe --reporter-url=https://slack.com/apps/breakpad?instanceUid=c116fa6f-e78f-4f7e-9927-09567265c493&amp;version=3.1.1&amp;channel=prod --application-name=Slack ""--crashes-directory=C:\Users\pheo.cam\AppData\Local\Temp\Slack Crashes"" --v=1",WL0005OFU,slack.exe,C:\Users\pheo.cam\AppData\Local\slack\app-3.1.1,3796,pheo.cam
"""C:\Windows\system32\Dwm.exe""",WL0005OFU,Dwm.exe,C:\Windows\system32,1676,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k DcomLaunch,WL0005OFU,svchost.exe,C:\Windows\system32,3144,NT AUTHORITY\SYSTEM
"""C:\Program Files\CCleaner\CCleaner.exe"" /MONITOR /uac",WL0005OFU,CCleaner64.exe,C:\Program Files\CCleaner,4630,pheo.cam
C:\Windows\system32\lsass.exe,WL0005OFU,lsass.exe,C:\Windows\system32,1424,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,WL0005OFU,svchost.exe,C:\Windows\system32,2352,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",WL0005OFU,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,1466,victoria.bell
C:\Windows\system32\svchost.exe -k NetworkService,WL0005OFU,svchost.exe,C:\Windows\system32,2360,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",WL0005OFU,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer,2958,victoria.bell
"""C:\Users\ang.rivera100\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",WL0005OFU,OneDrive.exe,C:\Users\ang.rivera100\AppData\Local\Microsoft\OneDrive,742,ang.rivera100
"""C:\Program Files\internet explorer\iexplore.exe"" ",WL0005OFU,iexplore.exe,C:\Program Files\internet explorer,1951,a.dgonzales
C:\Windows\system32\svchost.exe -k netsvcs,WL0005OFU,svchost.exe,C:\Windows\system32,2280,NT AUTHORITY\SYSTEM
"""C:\Program Files\CCleaner\CCleaner.exe"" /uac",WL0005OFU,CCleaner64.exe,C:\Program Files\CCleaner,5512,pheo.cam
C:\Windows\system32\SearchIndexer.exe /Embedding,WL0005OFU,SearchIndexer.exe,C:\Windows\system32,4292,NT AUTHORITY\SYSTEM
\??\C:\Windows\system32\conhost.exe,WL0005OFU,conhost.exe,C:\Windows\system32,3312,NT AUTHORITY\SYSTEM
winlogon.exe,WL0005OFU,winlogon.exe,C:\Windows\system32,2532,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,WL0005OFU,svchost.exe,C:\Windows\System32,764,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalService,WL0005OFU,svchost.exe,C:\Windows\system32,5664,NT AUTHORITY\SYSTEM
C:\Windows\System32\VBoxService.exe,WL0005OFU,VBoxService.exe,C:\Windows\System32,1024,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",WL0005OFU,tv_w32.exe,C:\Program Files (x86)\TeamViewer,1775,victoria.bell
"""C:\Program Files\CyberGhost 6\CyberGhost.Service.exe""",WL0005OFU,CyberGhost.Service.exe,C:\Program Files\CyberGhost 6,4227,patri.campbell43
"""C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",WN0002EKL,SearchUI.exe,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy,428,NT AUTHORITY\SYSTEM
"""C:\Program Files\internet explorer\iexplore.exe"" ",WN0002EKL,iexplore.exe,C:\Program Files\internet explorer,6412,annab.marti
C:\Windows\System32\svchost.exe -k netsvcs,WN0002EKL,svchost.exe,C:\Windows\System32,4548,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalService,WN0002EKL,svchost.exe,C:\Windows\system32,3228,NT AUTHORITY\SYSTEM
"""C:\Program Files\Windows Defender\\MpCmdRun.exe"" SpyNetServiceDss -RestrictPrivileges -AccessKey 5BDCBEBD-E077-6957-0484-82901932C7EC -Reinvoke",WN0002EKL,MpCmdRun.exe,C:\Program Files\Windows Defender,5592,NT AUTHORITY\SYSTEM
"""C:\Program Files\AVAST Software\Avast\AvastUI.exe"" /welcome",WN0002EKL,AvastUI.exe,C:\Program Files\AVAST Software\Avast,1766,annab.marti
"""C:\Users\ann.mar3\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",WN0002EKL,OneDrive.exe,C:\Users\ann.mar3\AppData\Local\Microsoft\OneDrive,2117,ann.mar3
/loadhooks /Parent:0000000000001188,WN0002EKL,TabTip32.exe,C:\Program Files (x86)\Common Files\Microsoft Shared\Ink,1404,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",WN0002EKL,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,2139,ann.mar3
sihost.exe,WN0002EKL,sihost.exe,C:\Windows\System32,2740,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k termsvcs,WN0002EKL,svchost.exe,C:\Windows\System32,2312,NT AUTHORITY\SYSTEM
"""C:\Program Files\Git\usr\bin\bash.exe""",WN0002EKL,bash.exe,C:\Program Files\Git\usr\bin,4163,ann.mar3
taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},WN0002EKL,taskhostw.exe,C:\Windows\System32,1952,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k UnistackSvcGroup,WN0002EKL,svchost.exe,C:\Windows\system32,3604,NT AUTHORITY\SYSTEM
"""dwm.exe""",WN0002EKL,dwm.exe,C:\Windows\system32,1944,NT AUTHORITY\SYSTEM
"""C:\Program Files\Git\git-bash.exe"" ""--cd=C:\Users\ann.mar3\Desktop.""",WN0002EKL,git-bash.exe,C:\Program Files\Git,6360,ann.mar3
"""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca",WN0002EKL,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy,1016,NT AUTHORITY\SYSTEM
C:\Windows\system32\dllhost.exe /Processid:{A7CCA429-5F8F-4A5B-B524-82C38D561286},WN0002EKL,dllhost.exe,C:\Windows\system32,6188,NT AUTHORITY\SYSTEM
C:\Windows\System32\cmd.exe /C w32tm /tz,WN0002EKL,cmd.exe,C:\Windows\System32\cmd.exe,5332,annab.marti
C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,WN0002EKL,svchost.exe,C:\Windows\system32,6380,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k DcomLaunch,WN0002EKL,svchost.exe,C:\Windows\system32,3356,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,WN0002EKL,svchost.exe,C:\Windows\System32,2836,NT AUTHORITY\SYSTEM
"usr\bin\mintty.exe --nodaemon -o AppID=GitForWindows.Bash -o AppLaunchCmd=""C:\Program Files\Git\git-bash.exe"" -o AppName=""Git Bash"" -i ""C:\Program Files\Git\git-bash.exe"" --store-taskbar-properties -- /usr/bin/bash --login -i",WN0002EKL,mintty.exe,C:\Program Files\Git\usr\bin,5880,ann.mar3
C:\Windows\System32\svchost.exe -k smbsvcs,WN0002EKL,svchost.exe,C:\Windows\System32,2884,NT AUTHORITY\SYSTEM
C:\Windows\System32\msdtc.exe,WN0002EKL,msdtc.exe,C:\Windows\System32,932,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",WN0002EKL,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer,3225,ann.mar3
C:\Windows\System32\svchost.exe -k utcsvc,WN0002EKL,svchost.exe,C:\Windows\System32,6340,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted,WN0002EKL,svchost.exe,C:\Windows\system32,3232,NT AUTHORITY\SYSTEM
"""C:\Program Files\CCleaner\CCleaner.exe"" /MONITOR /uac",WN0002EKL,CCleaner64.exe,C:\Program Files\CCleaner,3423,annab.marti
C:\Windows\System32\spoolsv.exe,WN0002EKL,spoolsv.exe,C:\Windows\System32,5556,NT AUTHORITY\SYSTEM
"""LogonUI.exe"" /flags:0x0 /state0:0xa3a5d855 /state1:0x41c64e6d",WN0002EKL,LogonUI.exe,C:\Windows\system32,2892,NT AUTHORITY\SYSTEM
C:\Windows\System32\RuntimeBroker.exe -Embedding,WN0002EKL,RuntimeBroker.exe,C:\Windows\System32,4936,NT AUTHORITY\SYSTEM
winlogon.exe,WN0002EKL,winlogon.exe,C:\Windows\system32,884,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k appmodel,WN0002EKL,svchost.exe,C:\Windows\system32,3192,NT AUTHORITY\SYSTEM
C:\Windows\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235},WN0002EKL,dllhost.exe,C:\Windows\system32,4048,NT AUTHORITY\SYSTEM
C:\Windows\system32\lsass.exe,WN0002EKL,lsass.exe,C:\Windows\system32,3928,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,WN0002EKL,svchost.exe,C:\Windows\System32,4968,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",WN0002EKL,tv_w32.exe,C:\Program Files (x86)\TeamViewer,2141,ann.mar3
C:\Windows\system32\svchost.exe -k RPCSS,WN0002EKL,svchost.exe,C:\Windows\system32,3320,NT AUTHORITY\SYSTEM
"""C:\Program Files\CCleaner\CCleaner.exe"" /uac",WN0002EKL,CCleaner64.exe,C:\Program Files\CCleaner,3763,annab.marti
C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,WN0002EKL,svchost.exe,C:\Windows\system32,204,NT AUTHORITY\SYSTEM
,WN0002EKL,AvastSvc.exe,,5555,annab.marti
C:\Windows\system32\svchost.exe -k NetworkService,WN0002EKL,svchost.exe,C:\Windows\system32,2540,NT AUTHORITY\SYSTEM
C:\Windows\Explorer.EXE,WN0002EKL,Explorer.EXE,C:\Windows,5568,NT AUTHORITY\SYSTEM
"""dwm.exe""",WN0002EKL,dwm.exe,C:\Windows\system32,724,NT AUTHORITY\SYSTEM
winlogon.exe,WN0002EKL,winlogon.exe,C:\Windows\system32,2608,NT AUTHORITY\SYSTEM
\??\C:\Windows\system32\conhost.exe 0x4,WN0002EKL,conhost.exe,C:\Windows\system32,312,NT AUTHORITY\SYSTEM
C:\Windows\System32\cmd.exe /C w32tm /tz,WN0002EKL,cmd.exe,C:\Windows\System32\cmd.exe,920,ann.mar3
C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted,WN0002EKL,svchost.exe,C:\Windows\system32,2128,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k appmodel -p -s StateRepository,WW0006CDP,svchost.exe,c:\windows\system32,2264,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k DcomLaunch -p,WW0006CDP,svchost.exe,C:\Windows\system32,1404,NT AUTHORITY\SYSTEM
,WW0006CDP,svchost.exe,,636,NT AUTHORITY\SYSTEM
"""fontdrvhost.exe""",WW0006CDP,fontdrvhost.exe,C:\Windows\system32,5692,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s EventSystem,WW0006CDP,svchost.exe,c:\windows\system32,6248,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s NlaSvc,WW0006CDP,svchost.exe,c:\windows\system32,1672,NT AUTHORITY\SYSTEM
"""C:\Ruby24-x64\bin\ruby.exe"" ",WW0006CDP,ruby.exe,C:\Ruby24-x64\bin,3472,aid.adam
c:\windows\system32\svchost.exe -k netsvcs -p -s SENS,WW0006CDP,svchost.exe,c:\windows\system32,3644,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s Themes,WW0006CDP,svchost.exe,c:\windows\system32,5252,NT AUTHORITY\SYSTEM
"""C:\Program Files\CCleaner\CCleaner.exe"" /MONITOR /uac",WW0006CDP,CCleaner64.exe,C:\Program Files\CCleaner,1284,emilicarter
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s WinHttpAutoProxySvc,WW0006CDP,svchost.exe,c:\windows\system32,3360,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s SysMain,WW0006CDP,svchost.exe,c:\windows\system32,1080,NT AUTHORITY\SYSTEM
C:\Windows\system32\lsass.exe,WW0006CDP,lsass.exe,C:\Windows\system32,532,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",WW0006CDP,tv_w32.exe,C:\Program Files (x86)\TeamViewer,6450,emilicarter
C:\Windows\System32\RuntimeBroker.exe -Embedding,WW0006CDP,RuntimeBroker.exe,C:\Windows\System32,6400,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s lmhosts,WW0006CDP,svchost.exe,C:\Windows\System32,2912,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k utcsvc -p,WW0006CDP,svchost.exe,C:\Windows\System32,6100,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork -p,WW0006CDP,svchost.exe,C:\Windows\system32,3432,NT AUTHORITY\SYSTEM
"""C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe"" -ServerName:WindowsDefaultLockScreen.AppX7y4nbzq37zn4ks9k7amqjywdat7d3j2z.mca",WW0006CDP,LockApp.exe,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy,5068,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalService,WW0006CDP,svchost.exe,C:\Windows\System32\svchost.exe,1152,HelpAssistant
c:\windows\system32\svchost.exe -k netsvcs -p -s WpnService,WW0006CDP,svchost.exe,c:\windows\system32,2816,NT AUTHORITY\SYSTEM
C:\Windows\system32\ApplicationFrameHost.exe -Embedding,WW0006CDP,ApplicationFrameHost.exe,C:\Windows\system32,1540,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s UserManager,WW0006CDP,svchost.exe,c:\windows\system32,4212,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s DsSvc,WW0006CDP,svchost.exe,c:\windows\system32,1108,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s FontCache,WW0006CDP,svchost.exe,c:\windows\system32,616,NT AUTHORITY\SYSTEM
"""ctfmon.exe""",WW0006CDP,ctfmon.exe,C:\Windows\system32,4864,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s SensorService,WW0006CDP,svchost.exe,c:\windows\system32,5468,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s BITS,WW0006CDP,svchost.exe,c:\windows\system32,4460,NT AUTHORITY\SYSTEM
C:\Windows\Explorer.EXE,WW0006CDP,Explorer.EXE,C:\Windows,1668,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s TokenBroker,WW0006CDP,svchost.exe,c:\windows\system32,3724,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s PcaSvc,WW0006CDP,svchost.exe,c:\windows\system32,2972,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k dcomlaunch -p -s LSM,WW0006CDP,svchost.exe,c:\windows\system32,884,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s TapiSrv,WW0006CDP,svchost.exe,c:\windows\system32,584,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s TimeBrokerSvc,WW0006CDP,svchost.exe,c:\windows\system32,2532,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s DeviceAssociationService,WW0006CDP,svchost.exe,c:\windows\system32,396,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s AudioEndpointBuilder,WW0006CDP,svchost.exe,c:\windows\system32,3684,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs,WW0006CDP,svchost.exe,c:\windows\system32,4776,NT AUTHORITY\SYSTEM
,WW0006CDP,NisSrv.exe,,2772,NT AUTHORITY\SYSTEM
,WW0006CDP,AvastSvc.exe,,5026,claraedward73
C:\Windows\System32\mshta \webdavserver\folder\payload.hta,WW0006CDP,mshta.exe,C:\Windows\System32\mshta.exe,3084,emilicarter
"""C:\Windows\system32\SearchFilterHost.exe"" 0 736 740 748 8192 744 ",WW0006CDP,SearchFilterHost.exe,C:\Windows\system32,896,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s BthAvctpSvc,WW0006CDP,svchost.exe,c:\windows\system32,5364,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s bthserv,WW0006CDP,svchost.exe,c:\windows\system32,2080,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s nsi,WW0006CDP,svchost.exe,c:\windows\system32,3940,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k dcomlaunch -p -s PlugPlay,WW0006CDP,svchost.exe,c:\windows\system32,4108,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s netprofm,WW0006CDP,svchost.exe,c:\windows\system32,572,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k unistacksvcgroup -s CDPUserSvc,WW0006CDP,svchost.exe,c:\windows\system32,2076,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -s BTAGService,WW0006CDP,svchost.exe,c:\windows\system32,3220,NT AUTHORITY\SYSTEM
C:\Windows\system32\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F},WW0006CDP,DllHost.exe,C:\Windows\system32,2168,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s Dnscache,WW0006CDP,svchost.exe,c:\windows\system32,1280,NT AUTHORITY\SYSTEM
"""C:\Users\claraedward73\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",WW0006CDP,OneDrive.exe,C:\Users\claraedward73\AppData\Local\Microsoft\OneDrive,4062,claraedward73
c:\windows\system32\svchost.exe -k localservice -p -s CDPSvc,WW0006CDP,svchost.exe,c:\windows\system32,344,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s CryptSvc,WW0006CDP,svchost.exe,c:\windows\system32,248,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe"" ",WW0006CDP,jusched.exe,C:\Program Files (x86)\Common Files\Java\Java Update,5436,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s WdiServiceHost,WW0006CDP,svchost.exe,c:\windows\system32,292,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s wscsvc,WW0006CDP,svchost.exe,c:\windows\system32,4216,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k unistacksvcgroup -s WpnUserService,WW0006CDP,svchost.exe,c:\windows\system32,4992,NT AUTHORITY\SYSTEM
"""C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1809.2731.0_x64__8wekyb3d8bbwe\Calculator.exe"" -ServerName:App.AppXsm3pg4n7er43kdh1qp4e79f1j7am68r8.mca",WW0006CDP,Calculator.exe,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1809.2731.0_x64__8wekyb3d8bbwe,2689,a.ballen
c:\windows\system32\svchost.exe -k netsvcs -p -s Winmgmt,WW0006CDP,svchost.exe,c:\windows\system32,5184,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k SDRSVC,WW0006CDP,svchost.exe,C:\Windows\system32,4020,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,WW0006CDP,svchost.exe,C:\Windows\System32,3076,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s TabletInputService,WW0006CDP,svchost.exe,c:\windows\system32,3660,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localserviceandnoimpersonation -p -s SSDPSRV,WW0006CDP,svchost.exe,c:\windows\system32,480,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,WW0006CDP,svchost.exe,C:\Windows\system32,4072,NT AUTHORITY\SYSTEM
,WW0006CDP,System,,3524,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s StorSvc,WW0006CDP,svchost.exe,c:\windows\system32,1848,NT AUTHORITY\SYSTEM
"""C:\Program Files\internet explorer\iexplore.exe"" ",WW0006CDP,iexplore.exe,C:\Program Files\internet explorer,240,claraedward73
,WW0006CDP,smss.exe,,1792,NT AUTHORITY\SYSTEM
