hostname,modulename,modulepath
WL0005OFU,msahci.sys,C:\Windows\system32\drivers\
WL0005OFU,dfsc.sys,C:\Windows\System32\Drivers\
WL0005OFU,nsiproxy.sys,C:\Windows\system32\drivers\
WL0005OFU,secdrv.SYS,C:\Windows\System32\Drivers\
WL0005OFU,msrpc.sys,C:\Windows\System32\Drivers\
WL0005OFU,partmgr.sys,C:\Windows\System32\drivers\
WL0005OFU,E1G6032E.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,ksecpkg.sys,C:\Windows\System32\Drivers\
WL0005OFU,mup.sys,C:\Windows\System32\Drivers\
WL0005OFU,atapi.sys,C:\Windows\system32\drivers\
WL0005OFU,netbios.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,srvnet.sys,C:\Windows\System32\DRIVERS\
WL0005OFU,compbatt.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,TSDDD.dll,C:\Windows\System32\
WL0005OFU,HIDPARSE.SYS,C:\Windows\system32\DRIVERS\
WL0005OFU,rdpencdd.sys,C:\Windows\system32\drivers\
WL0005OFU,TDI.SYS,C:\Windows\system32\DRIVERS\
WL0005OFU,dump_msahci.sys,C:\Windows\System32\Drivers\
WL0005OFU,HIDCLASS.SYS,C:\Windows\system32\DRIVERS\
WL0005OFU,CI.dll,C:\Windows\system32\
WL0005OFU,VIDEOPRT.SYS,C:\Windows\System32\drivers\
WL0005OFU,mssmbios.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,tunnel.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,ksecdd.sys,C:\Windows\System32\Drivers\
WL0005OFU,ntoskrnl.exe,C:\Windows\system32\
WL0005OFU,raspppoe.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,usbhub.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,PSHED.dll,C:\Windows\system32\
WL0005OFU,ndiswan.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,mouhid.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,Wdf01000.sys,C:\Windows\system32\drivers\
WL0005OFU,umbus.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,tcpip.sys,C:\Windows\System32\drivers\
WL0005OFU,spldr.sys,C:\Windows\System32\Drivers\
WL0005OFU,pacer.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,VBoxSF.sys,C:\Windows\System32\drivers\
WL0005OFU,crashdmp.sys,C:\Windows\System32\Drivers\
WL0005OFU,VBoxDisp.dll,C:\Windows\System32\
WL0005OFU,intelppm.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,dump_dumpfve.sys,C:\Windows\System32\Drivers\
WL0005OFU,AgileVpn.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,CompositeBus.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,CLFS.SYS,C:\Windows\system32\
WL0005OFU,afd.sys,C:\Windows\system32\drivers\
WL0005OFU,Null.SYS,C:\Windows\System32\Drivers\
WL0005OFU,swenum.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,fileinfo.sys,C:\Windows\system32\drivers\
WL0005OFU,CmBatt.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,rassstp.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,VBoxVideo.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,rdyboost.sys,C:\Windows\System32\drivers\
WL0005OFU,i8042prt.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,VBoxMouse.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,WDFLDR.SYS,C:\Windows\system32\drivers\
WL0005OFU,wanarp.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,VBoxGuest.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,srv2.sys,C:\Windows\System32\DRIVERS\
WL0005OFU,Npfs.SYS,C:\Windows\System32\Drivers\
WL0005OFU,USBPORT.SYS,C:\Windows\system32\DRIVERS\
WL0005OFU,ks.sys,C:\Windows\system32\DRIVERS\
WL0005OFU,Msfs.SYS,C:\Windows\System32\Drivers\
WL0005OFU,ndis.sys,C:\Windows\system32\drivers\
WL0005OFU,PCIIDEX.SYS,C:\Windows\system32\drivers\
WL0005OFU,NDProxy.SYS,C:\Windows\System32\Drivers\
WL0005OFU,ACPI.sys,C:\Windows\system32\drivers\
WL0005OFU,HdAudio.sys,C:\Windows\system32\drivers\
WL0005OFU,fltmgr.sys,C:\Windows\system32\drivers\
WL0005OFU,ksthunk.sys,C:\Windows\system32\drivers\
WL0005OFU,dxg.sys,C:\Windows\System32\drivers\
WN0002EKL,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
WN0002EKL,npsvctrig.sys,C:\Windows\System32\drivers\
WN0002EKL,mrxsmb.sys,C:\Windows\system32\DRIVERS\
WN0002EKL,mmcss.sys,C:\Windows\system32\drivers\
WN0002EKL,kbdclass.sys,C:\Windows\System32\drivers\
WN0002EKL,dump_vioscsi.sys,C:\Windows\System32\Drivers\
WN0002EKL,dump_storport.sys,C:\Windows\System32\Drivers\
WN0002EKL,Wdf01000.sys,C:\Windows\system32\drivers\
WN0002EKL,werkernel.sys,C:\Windows\System32\drivers\
WN0002EKL,i8042prt.sys,C:\Windows\System32\drivers\
WN0002EKL,Npfs.SYS,C:\Windows\System32\Drivers\
WN0002EKL,storport.sys,C:\Windows\System32\drivers\
WN0002EKL,msrpc.sys,C:\Windows\System32\drivers\
WN0002EKL,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
WN0002EKL,storqosflt.sys,C:\Windows\system32\drivers\
WN0002EKL,Wof.sys,C:\Windows\System32\Drivers\
WN0002EKL,rdpvideominiport.sys,C:\Windows\System32\drivers\
WN0002EKL,pci.sys,C:\Windows\System32\drivers\
WN0002EKL,TDI.SYS,C:\Windows\system32\DRIVERS\
WN0002EKL,win32kbase.sys,C:\Windows\System32\
WN0002EKL,ksecpkg.sys,C:\Windows\System32\Drivers\
WN0002EKL,tm.sys,C:\Windows\System32\drivers\
WN0002EKL,mssmbios.sys,C:\Windows\System32\drivers\
WN0002EKL,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
WN0002EKL,luafv.sys,C:\Windows\system32\drivers\
WN0002EKL,rdpbus.sys,C:\Windows\System32\drivers\
WN0002EKL,gpuenergydrv.sys,C:\Windows\System32\drivers\
WN0002EKL,vdrvroot.sys,C:\Windows\System32\drivers\
WN0002EKL,pdc.sys,C:\Windows\system32\drivers\
WN0002EKL,rspndr.sys,C:\Windows\system32\drivers\
WN0002EKL,mslldp.sys,C:\Windows\system32\drivers\
WN0002EKL,srv2.sys,C:\Windows\System32\DRIVERS\
WN0002EKL,filecrypt.sys,C:\Windows\system32\drivers\
WN0002EKL,BasicRender.sys,C:\Windows\System32\drivers\
WN0002EKL,bowser.sys,C:\Windows\system32\DRIVERS\
WN0002EKL,volmgrx.sys,C:\Windows\System32\drivers\
WN0002EKL,registry.sys,C:\Windows\System32\drivers\
WN0002EKL,mountmgr.sys,C:\Windows\System32\drivers\
WN0002EKL,BasicDisplay.sys,C:\Windows\System32\drivers\
WN0002EKL,win32kfull.sys,C:\Windows\System32\
WN0002EKL,netbt.sys,C:\Windows\System32\DRIVERS\
WN0002EKL,disk.sys,C:\Windows\System32\drivers\
WN0002EKL,ntosext.sys,C:\Windows\System32\drivers\
WN0002EKL,FLTMGR.SYS,C:\Windows\System32\drivers\
WN0002EKL,swenum.sys,C:\Windows\System32\drivers\
WN0002EKL,PSHED.dll,C:\Windows\system32\
WN0002EKL,RDPUDD.dll,C:\Windows\System32\
WN0002EKL,EhStorClass.sys,C:\Windows\System32\drivers\
WN0002EKL,HIDPARSE.SYS,C:\Windows\System32\drivers\
WN0002EKL,serenum.sys,C:\Windows\System32\drivers\
WN0002EKL,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
WN0002EKL,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
WN0002EKL,tcpip.sys,C:\Windows\System32\drivers\
WN0002EKL,msisadrv.sys,C:\Windows\System32\drivers\
WN0002EKL,hal.dll,C:\Windows\system32\
WN0002EKL,BOOTVID.dll,C:\Windows\system32\
WN0002EKL,cmimcext.sys,C:\Windows\System32\drivers\
WN0002EKL,CEA.sys,C:\Windows\system32\drivers\
WN0002EKL,NdisVirtualBus.sys,C:\Windows\System32\drivers\
WN0002EKL,WppRecorder.sys,C:\Windows\System32\Drivers\
WN0002EKL,dxgmms2.sys,C:\Windows\System32\drivers\
WN0002EKL,mouclass.sys,C:\Windows\System32\drivers\
WN0002EKL,cdd.dll,C:\Windows\System32\
WN0002EKL,fwpkclnt.sys,C:\Windows\System32\drivers\
WN0002EKL,lltdio.sys,C:\Windows\system32\drivers\
WN0002EKL,monitor.sys,C:\Windows\System32\drivers\
WN0002EKL,partmgr.sys,C:\Windows\System32\drivers\
WN0002EKL,HTTP.sys,C:\Windows\system32\drivers\
WN0002EKL,pcw.sys,C:\Windows\System32\drivers\
WN0002EKL,NETIO.SYS,C:\Windows\system32\DRIVERS\
WN0002EKL,volsnap.sys,C:\Windows\System32\drivers\
WN0002EKL,acpiex.sys,C:\Windows\System32\Drivers\
WN0002EKL,Msfs.SYS,C:\Windows\System32\Drivers\
WN0002EKL,ks.sys,C:\Windows\System32\drivers\
WN0002EKL,vioscsi.sys,C:\Windows\System32\drivers\
WN0002EKL,ahcache.sys,C:\Windows\system32\DRIVERS\
WN0002EKL,srvnet.sys,C:\Windows\System32\DRIVERS\
WN0002EKL,afd.sys,C:\Windows\system32\drivers\
WN0002EKL,mpsdrv.sys,C:\Windows\System32\drivers\
WN0002EKL,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
WN0002EKL,WdFilter.sys,C:\Windows\system32\drivers\
WN0002EKL,NDIS.SYS,C:\Windows\system32\DRIVERS\
WN0002EKL,condrv.sys,C:\Windows\System32\drivers\
WN0002EKL,WMILIB.SYS,C:\Windows\System32\drivers\
WN0002EKL,wfplwfs.sys,C:\Windows\System32\drivers\
WN0002EKL,TSDDD.dll,C:\Windows\System32\
WN0002EKL,mup.sys,C:\Windows\System32\Drivers\
WN0002EKL,peauth.sys,C:\Windows\system32\drivers\
WN0002EKL,NTFS.sys,C:\Windows\System32\Drivers\
WN0002EKL,tunnel.sys,C:\Windows\System32\drivers\
WN0002EKL,rdpdr.sys,C:\Windows\System32\drivers\
WN0002EKL,CLASSPNP.SYS,C:\Windows\System32\drivers\
WN0002EKL,terminpt.sys,C:\Windows\System32\drivers\
WN0002EKL,intelpep.sys,C:\Windows\System32\drivers\
WN0002EKL,netbios.sys,C:\Windows\system32\drivers\
WN0002EKL,pvpanic.sys,C:\Windows\System32\drivers\
WN0002EKL,intelppm.sys,C:\Windows\System32\drivers\
WN0002EKL,tbs.sys,C:\Windows\system32\drivers\
WN0002EKL,pacer.sys,C:\Windows\System32\drivers\
WN0002EKL,ACPI.sys,C:\Windows\System32\drivers\
WN0002EKL,netkvm.sys,C:\Windows\System32\drivers\
WN0002EKL,volume.sys,C:\Windows\System32\drivers\
WN0002EKL,Null.SYS,C:\Windows\System32\Drivers\
WN0002EKL,spaceport.sys,C:\Windows\System32\drivers\
WN0002EKL,watchdog.sys,C:\Windows\System32\drivers\
WN0002EKL,sacdrv.sys,C:\Windows\system32\DRIVERS\
WN0002EKL,srv.sys,C:\Windows\System32\DRIVERS\
WN0002EKL,dfsc.sys,C:\Windows\System32\Drivers\
WN0002EKL,kdnic.sys,C:\Windows\System32\drivers\
WN0002EKL,CLFS.SYS,C:\Windows\System32\drivers\
WN0002EKL,ntoskrnl.exe,C:\Windows\system32\
WN0002EKL,tcpipreg.sys,C:\Windows\System32\drivers\
WN0002EKL,nsiproxy.sys,C:\Windows\system32\drivers\
WN0002EKL,rdbss.sys,C:\Windows\system32\DRIVERS\
WN0002EKL,clipsp.sys,C:\Windows\System32\drivers\
WN0002EKL,serial.sys,C:\Windows\System32\drivers\
WN0002EKL,WDFLDR.SYS,C:\Windows\system32\drivers\
WN0002EKL,win32k.sys,C:\Windows\System32\
WN0002EKL,volmgr.sys,C:\Windows\System32\drivers\
WN0002EKL,umbus.sys,C:\Windows\System32\drivers\
WN0002EKL,Fs_Rec.sys,C:\Windows\System32\Drivers\
WN0002EKL,ksecdd.sys,C:\Windows\System32\drivers\
WN0002EKL,tdx.sys,C:\Windows\system32\DRIVERS\
WN0002EKL,wcifs.sys,C:\Windows\system32\drivers\
WN0002EKL,crashdmp.sys,C:\Windows\System32\Drivers\
WN0002EKL,cng.sys,C:\Windows\System32\drivers\
WN0002EKL,CI.dll,C:\Windows\system32\
WN0002EKL,kdcom.dll,C:\Windows\system
WN0002EKL,dxgkrnl.sys,C:\Windows\System32\drivers\
WW0006CDP,SpbCx.sys,C:\Windows\System32\drivers\
WW0006CDP,mausbhost.sys,C:\Windows\System32\drivers\
WW0006CDP,terminpt.sys,C:\Windows\System32\drivers\
WW0006CDP,hidbth.sys,C:\Windows\System32\drivers\
WW0006CDP,bindflt.sys,C:\Windows\System32\drivers\
WW0006CDP,mouclass.sys,C:\Windows\System32\drivers\
WW0006CDP,AcpiDev.sys,C:\Windows\System32\drivers\
WW0006CDP,sbp2port.sys,C:\Windows\System32\drivers\
WW0006CDP,kbdhid.sys,C:\Windows\System32\drivers\
WW0006CDP,usbhub.sys,C:\Windows\System32\drivers\
WW0006CDP,drmkaud.sys,C:\Windows\System32\drivers\
WW0006CDP,dfsc.sys,C:\Windows\System32\drivers\
WW0006CDP,iaLPSSi_I2C.sys,C:\Windows\System32\drivers\
WW0006CDP,msisadrv.sys,C:\Windows\System32\drivers\
WW0006CDP,cht4vx64.sys,C:\Windows\System32\drivers\
WW0006CDP,pcmcia.sys,C:\Windows\System32\drivers\
WW0006CDP,mslldp.sys,C:\Windows\System32\drivers\
WW0006CDP,Synth3dVsc.sys,C:\Windows\System32\drivers\
WW0006CDP,UcmCx.sys,C:\Windows\System32\drivers\
WW0006CDP,umpass.sys,C:\Windows\System32\drivers\
WW0006CDP,bowser.sys,C:\Windows\System32\drivers\
WW0006CDP,ws2ifsl.sys,C:\Windows\System32\drivers\
WW0006CDP,percsas2i.sys,C:\Windows\System32\drivers\
WW0006CDP,TeeDriverW8x64.sys,C:\Windows\System32\drivers\
WW0006CDP,IntcDAud.sys,C:\Windows\System32\drivers\
WW0006CDP,ETDSMBus.sys,C:\Windows\System32\drivers\
WW0006CDP,storahci.sys,C:\Windows\System32\drivers\
WW0006CDP,mstee.sys,C:\Windows\System32\drivers\
WW0006CDP,volmgrx.sys,C:\Windows\System32\drivers\
WW0006CDP,lsass.exe,C:\Windows\System32\
WW0006CDP,netbt.sys,C:\Windows\System32\drivers\
WW0006CDP,irenum.sys,C:\Windows\System32\drivers\
WW0006CDP,BasicRender.sys,C:\Windows\System32\drivers\
WW0006CDP,ndiswan.sys,C:\Windows\System32\drivers\
WW0006CDP,bam.sys,C:\Windows\System32\drivers\
WW0006CDP,svchost.exe,C:\Windows\System32\
WW0006CDP,modem.sys,C:\Windows\System32\drivers\
WW0006CDP,WdFilter.sys,C:\Windows\System32\drivers\wd\
WW0006CDP,ndis.sys,C:\Windows\System32\drivers\
WW0006CDP,Udecx.sys,C:\Windows\System32\drivers\
WW0006CDP,storvsc.sys,C:\Windows\System32\drivers\
WW0006CDP,WindowsTrustedRT.sys,C:\Windows\System32\drivers\
WW0006CDP,netbios.sys,C:\Windows\System32\drivers\
WW0006CDP,tcpip.sys,C:\Windows\System32\drivers\
WW0006CDP,usbuhci.sys,C:\Windows\System32\drivers\
WW0006CDP,lsi_sas2i.sys,C:\Windows\System32\drivers\
WW0006CDP,tpm.sys,C:\Windows\System32\drivers\
WW0006CDP,hidir.sys,C:\Windows\System32\drivers\
WW0006CDP,UfxChipidea.sys,C:\Windows\System32\drivers\
WW0006CDP,SpatialGraphFilter.sys,C:\Windows\System32\drivers\
WW0006CDP,VSTXRAID.SYS,C:\Windows\System32\drivers\
WW0006CDP,tdx.sys,C:\Windows\System32\drivers\
WW0006CDP,iaLPSSi_GPIO.sys,C:\Windows\System32\drivers\
WW0006CDP,ipnat.sys,C:\Windows\System32\drivers\
WW0006CDP,ndiscap.sys,C:\Windows\System32\drivers\
WW0006CDP,kdnic.sys,C:\Windows\System32\drivers\
WW0006CDP,tcpipreg.sys,C:\Windows\System32\drivers\
WW0006CDP,serial.sys,C:\Windows\System32\drivers\
WW0006CDP,rspndr.sys,C:\Windows\System32\drivers\
WW0006CDP,usbprint.sys,C:\Windows\System32\drivers\
WW0006CDP,acpiex.sys,C:\Windows\System32\drivers\
WW0006CDP,vhdmp.sys,C:\Windows\System32\drivers\
WW0006CDP,amdsbs.sys,C:\Windows\System32\drivers\
WW0006CDP,buttonconverter.sys,C:\Windows\System32\drivers\
WW0006CDP,usbehci.sys,C:\Windows\System32\drivers\
WW0006CDP,IndirectKmd.sys,C:\Windows\System32\drivers\
WW0006CDP,bttflt.sys,C:\Windows\System32\drivers\
WW0006CDP,hidbatt.sys,C:\Windows\System32\drivers\
WW0006CDP,nwifi.sys,C:\Windows\System32\drivers\
WW0006CDP,ahcache.sys,C:\Windows\System32\drivers\
WW0006CDP,xboxgip.sys,C:\Windows\System32\drivers\
WW0006CDP,esif_lf.sys,C:\Windows\System32\drivers\
WW0006CDP,CHDRT64.sys,C:\Windows\System32\drivers\
WW0006CDP,VMBusHID.sys,C:\Windows\System32\drivers\
WW0006CDP,vmswitch.sys,C:\Windows\System32\drivers\
WW0006CDP,wanarp.sys,C:\Windows\System32\drivers\
WW0006CDP,msgpiowin32.sys,C:\Windows\System32\drivers\
WW0006CDP,nsiproxy.sys,C:\Windows\System32\drivers\
WW0006CDP,SPUVCbv64.sys,C:\Windows\System32\drivers\
WW0006CDP,acpipagr.sys,C:\Windows\System32\drivers\
WW0006CDP,asyncmac.sys,C:\Windows\System32\drivers\
WW0006CDP,rasl2tp.sys,C:\Windows\System32\drivers\
WW0006CDP,CAD.sys,C:\Windows\System32\drivers\
WW0006CDP,spaceport.sys,C:\Windows\System32\drivers\
WW0006CDP,srvnet.sys,C:\Windows\System32\drivers\
WW0006CDP,hyperkbd.sys,C:\Windows\System32\drivers\
WW0006CDP,fltMgr.sys,C:\Windows\System32\drivers\
WW0006CDP,lsi_sas3i.sys,C:\Windows\System32\drivers\
WW0006CDP,mrxdav.sys,C:\Windows\System32\drivers\
WW0006CDP,bthhfenum.sys,C:\Windows\System32\drivers\
WW0006CDP,iaLPSS2i_GPIO2_BXT_P.sys,C:\Windows\System32\drivers\
WW0006CDP,amdsata.sys,C:\Windows\System32\drivers\
WW0006CDP,pdc.sys,C:\Windows\System32\drivers\
WW0006CDP,vmbus.sys,C:\Windows\System32\drivers\
WW0006CDP,parport.sys,C:\Windows\System32\drivers\
WW0006CDP,iaLPSS2i_GPIO2.sys,C:\Windows\System32\drivers\
WW0006CDP,urssynopsys.sys,C:\Windows\System32\drivers\
WW0006CDP,iaLPSS2i_I2C.sys,C:\Windows\System32\drivers\
WW0006CDP,vwifimp.sys,C:\Windows\System32\drivers\
WW0006CDP,FsDepends.sys,C:\Windows\System32\drivers\
WW0006CDP,fvevol.sys,C:\Windows\System32\drivers\
WW0006CDP,WUDFRd.sys,C:\Windows\System32\drivers\
WW0006CDP,ibbus.sys,C:\Windows\System32\drivers\
WW0006CDP,usbccgp.sys,C:\Windows\System32\drivers\
WW0006CDP,scmbus.sys,C:\Windows\System32\drivers\
WW0006CDP,ndfltr.sys,C:\Windows\System32\drivers\
WW0006CDP,bcmfn2.sys,C:\Windows\System32\drivers\
WW0006CDP,sdbus.sys,C:\Windows\System32\drivers\
WW0006CDP,lxss.sys,C:\Windows\System32\drivers\
WW0006CDP,ndistapi.sys,C:\Windows\System32\drivers\
WW0006CDP,RtsUer.sys,C:\Windows\System32\drivers\
WW0006CDP,vwififlt.sys,C:\Windows\System32\drivers\
WW0006CDP,AcpiVpc.sys,C:\Windows\System32\drivers\
WW0006CDP,ksecpkg.sys,C:\Windows\System32\drivers\
WW0006CDP,WdBoot.sys,C:\Windows\System32\drivers\wd\
WW0006CDP,Ndu.sys,C:\Windows\System32\drivers\
WW0006CDP,npsvctrig.sys,C:\Windows\System32\drivers\
WW0006CDP,raspppoe.sys,C:\Windows\System32\drivers\
WW0006CDP,applockerfltr.sys,C:\Windows\System32\drivers\
WW0006CDP,atapi.sys,C:\Windows\System32\drivers\
WW0006CDP,flpydisk.sys,C:\Windows\System32\drivers\
WW0006CDP,usbcir.sys,C:\Windows\System32\drivers\
WW0006CDP,ufx01000.sys,C:\Windows\System32\drivers\
WW0006CDP,rassstp.sys,C:\Windows\System32\drivers\
WW0006CDP,winverbs.sys,C:\Windows\System32\drivers\
WW0006CDP,monitor.sys,C:\Windows\System32\drivers\
WW0006CDP,rdbss.sys,C:\Windows\System32\drivers\
WW0006CDP,hidusb.sys,C:\Windows\System32\drivers\
WW0006CDP,appid.sys,C:\Windows\System32\drivers\
WW0006CDP,volume.sys,C:\Windows\System32\drivers\
WW0006CDP,winnat.sys,C:\Windows\System32\drivers\
WW0006CDP,ibtusb.sys,C:\Windows\System32\drivers\
WW0006CDP,adp80xx.sys,C:\Windows\System32\drivers\
WW0006CDP,mlx4_bus.sys,C:\Windows\System32\drivers\
WW0006CDP,gpuenergydrv.sys,C:\Windows\System32\drivers\
WW0006CDP,srv2.sys,C:\Windows\System32\drivers\
WW0006CDP,vhf.sys,C:\Windows\System32\drivers\
WW0006CDP,Ucx01000.sys,C:\Windows\System32\drivers\
WW0006CDP,mrxsmb.sys,C:\Windows\System32\drivers\
WW0006CDP,HdAudio.sys,C:\Windows\System32\drivers\
WW0006CDP,mrxsmb10.sys,C:\Windows\System32\drivers\
WW0006CDP,scfilter.sys,C:\Windows\System32\drivers\
WW0006CDP,clfs.sys,C:\Windows\System32\drivers\
WW0006CDP,ndproxy.sys,C:\Windows\System32\drivers\
WW0006CDP,ksthunk.sys,C:\Windows\System32\drivers\
WW0006CDP,bthmodem.sys,C:\Windows\System32\drivers\
WW0006CDP,WdmCompanionFilter.sys,C:\Windows\System32\drivers\
WW0006CDP,luafv.sys,C:\Windows\System32\drivers\
WW0006CDP,pciide.sys,C:\Windows\System32\drivers\
WW0006CDP,WdiWiFi.sys,C:\Windows\System32\drivers\
WW0006CDP,pcw.sys,C:\Windows\System32\drivers\
WW0006CDP,vwifibus.sys,C:\Windows\System32\drivers\
WW0006CDP,intelppm.sys,C:\Windows\System32\drivers\
WW0006CDP,iai2c.sys,C:\Windows\System32\drivers\
WW0006CDP,WpdUpFltr.sys,C:\Windows\System32\drivers\
WW0006CDP,vmstorfl.sys,C:\Windows\System32\drivers\
WW0006CDP,acpipmi.sys,C:\Windows\System32\drivers\
WW0006CDP,lsi_sas.sys,C:\Windows\System32\drivers\
WW0006CDP,filecrypt.sys,C:\Windows\System32\drivers\
WW0006CDP,volsnap.sys,C:\Windows\System32\drivers\
WW0006CDP,3ware.sys,C:\Windows\System32\drivers\
WW0006CDP,SerCx2.sys,C:\Windows\System32\drivers\
WW0006CDP,hvcrash.sys,C:\Windows\System32\drivers\
WW0006CDP,fdc.sys,C:\Windows\System32\drivers\
WW0006CDP,winmad.sys,C:\Windows\System32\drivers\
WW0006CDP,tunnel.sys,C:\Windows\System32\drivers\
WW0006CDP,nvdimm.sys,C:\Windows\System32\drivers\
WW0006CDP,pci.sys,C:\Windows\System32\drivers\
WW0006CDP,swenum.sys,C:\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_ea7b19c04e7a8136\
WW0006CDP,BasicDisplay.sys,C:\Windows\System32\drivers\
WW0006CDP,volmgr.sys,C:\Windows\System32\drivers\
WW0006CDP,sdstor.sys,C:\Windows\System32\drivers\
WW0006CDP,bthport.sys,C:\Windows\System32\drivers\
WW0006CDP,cnghwassist.sys,C:\Windows\System32\drivers\
WW0006CDP,iagpio.sys,C:\Windows\System32\drivers\
WW0006CDP,vmgencounter.sys,C:\Windows\System32\drivers\
WW0006CDP,pnpmem.sys,C:\Windows\System32\drivers\
WW0006CDP,MegaSas2i.sys,C:\Windows\System32\drivers\
WW0006CDP,kbdclass.sys,C:\Windows\System32\drivers\
WW0006CDP,filetrace.sys,C:\Windows\System32\drivers\
WW0006CDP,IPMIDrv.sys,C:\Windows\System32\drivers\
WW0006CDP,pmem.sys,C:\Windows\System32\drivers\
WW0006CDP,1394ohci.sys,C:\Windows\System32\drivers\
WW0006CDP,WUDFPf.sys,C:\Windows\System32\drivers\
WW0006CDP,cdfs.sys,C:\Windows\System32\drivers\
WW0006CDP,bthenum.sys,C:\Windows\System32\drivers\
WW0006CDP,cdrom.sys,C:\Windows\System32\drivers\
WW0006CDP,lsi_sss.sys,C:\Windows\System32\drivers\
WW0006CDP,raspptp.sys,C:\Windows\System32\drivers\
WW0006CDP,arcsas.sys,C:\Windows\System32\drivers\
WW0006CDP,disk.sys,C:\Windows\System32\drivers\
WW0006CDP,igdkmd64.sys,C:\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_12cbd645391cbdcb\
WW0006CDP,wcifs.sys,C:\Windows\System32\drivers\
WW0006CDP,irda.sys,C:\Windows\System32\drivers\
WW0006CDP,partmgr.sys,C:\Windows\System32\drivers\
WW0006CDP,amdxata.sys,C:\Windows\System32\drivers\
WW0006CDP,EhStorClass.sys,C:\Windows\System32\drivers\
WW0006CDP,lltdio.sys,C:\Windows\System32\drivers\
WW0006CDP,mskssrv.sys,C:\Windows\System32\drivers\
WW0006CDP,amdk8.sys,C:\Windows\System32\drivers\
WW0006CDP,stornvme.sys,C:\Windows\System32\drivers\
WW0006CDP,mouhid.sys,C:\Windows\System32\drivers\
WW0006CDP,urscx01000.sys,C:\Windows\System32\drivers\
WW0006CDP,errdev.sys,C:\Windows\System32\drivers\
WW0006CDP,wcnfs.sys,C:\Windows\System32\drivers\
WW0006CDP,mssmbios.sys,C:\Windows\System32\drivers\
WW0006CDP,dxgkrnl.sys,C:\Windows\System32\drivers\
WW0006CDP,msiscsi.sys,C:\Windows\System32\drivers\
WW0006CDP,hvservice.sys,C:\Windows\System32\drivers\
WW0006CDP,rdyboost.sys,C:\Windows\System32\drivers\
WW0006CDP,wimmount.sys,C:\Windows\System32\drivers\
WW0006CDP,fileinfo.sys,C:\Windows\System32\drivers\
WW0006CDP,http.sys,C:\Windows\System32\drivers\
WW0006CDP,TsUsbFlt.sys,C:\Windows\System32\drivers\
WW0006CDP,megasr.sys,C:\Windows\System32\drivers\
WW0006CDP,uaspstor.sys,C:\Windows\System32\drivers\
WW0006CDP,iaLPSS2i_I2C_BXT_P.sys,C:\Windows\System32\drivers\
WW0006CDP,mspclock.sys,C:\Windows\System32\drivers\
WW0006CDP,SDFRd.sys,C:\Windows\System32\drivers\
WW0006CDP,ndisuio.sys,C:\Windows\System32\drivers\
WW0006CDP,vdrvroot.sys,C:\Windows\System32\drivers\
WW0006CDP,VmsProxy.sys,C:\Windows\System32\drivers\
WW0006CDP,VerifierExt.sys,C:\Windows\System32\drivers\
WW0006CDP,processr.sys,C:\Windows\System32\drivers\
WW0006CDP,qwavedrv.sys,C:\Windows\System32\drivers\
WW0006CDP,mountmgr.sys,C:\Windows\System32\drivers\
WW0006CDP,intelide.sys,C:\Windows\System32\drivers\
WW0006CDP,Wdf01000.sys,C:\Windows\System32\drivers\
WW0006CDP,hidi2c.sys,C:\Windows\System32\drivers\
WW0006CDP,amdppm.sys,C:\Windows\System32\drivers\
WW0006CDP,iaStorV.sys,C:\Windows\System32\drivers\
WW0006CDP,uefi.sys,C:\Windows\System32\drivers\
WW0006CDP,hwpolicy.sys,C:\Windows\System32\drivers\
WW0006CDP,NdisVirtualBus.sys,C:\Windows\System32\drivers\
